"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2007115893","04","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2007038460","02","1","BOX 4143","","BISMARK","ND","585024143","HELFRICHLEASINGINC","7013616394","080000","","","","","N","","","","","","N","","","","","","","","1","00184368","08"
"2007023371","02","8","345 6TH AVE.3RD. FL.","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY CO.","4124222000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2007067618","02","3","500 POPLAR ST","","PITTSBURGH","PA","15223","MIIMI PRODUCTS INC","8005530232","033000","","","","","N","","","","","","N","","","","","","","","1","00283413","03"
"2007072002","99","99","1883 S ST","","ROCKPORT","IN","47635","BFI INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","98"
"2007099255","02","1","4909 PENN AVE","","BOSWELL","PA","15531","BOSWELL LUMBER CO","8146295625","","","","","","N","","","","","","N","","","","","","","","2","01153107","03"
"2007034986","05","0","975 S CARON RD","","ROCHELLE","IL","61068","TOTAL LOGISTICS","8008797969","","","","","","N","","","","","","","","","","","","","","2","00299073","08"
"2007030710","02","8","798 EKASTOWN ROAD","","SARVER","PA","160556055","W L ROENICK INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2008014812","05","1","2700 S KAUFMAN ST","","ENNIS","TX","75119","TRANSPORTE INC DBA US FOOD SER","7246044406","800000","","","","","N","","","","","","N","","A-00114940","","","","","","2","00745614","08"
"2007034837","04","1","1600 WASHINGTON AVE","","PHILADELPHIA","PA","19146","SOUTHWARK METAL MFG","2157353401","","","","","","N","","","","","","","","","","","","","","1","00010350","08"
"2007116043","02","8","2235 BEAVER AVE.","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4124222000","000000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2007100210","05","3","18246 GRILL RD","","DOYLESTOWN","QE","44230","RELIABLE RESOURCES INC","3309628596","800000","","","","","N","","","","","000593240","N","","","","","","","","1","01603980","08"
"2007045522","02","8","345 SIXTH AVE.","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY CO.","4125665500","039000","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2007056063","02","4","1723 OLD STATE RD","","GIBSONIA","PA","15044","DAVID BONANT","7246254282","001500","","","","","N","","","","","","N","","","","","","","","3","99999999","03"
"2007048507","02","8","5374 WILLIAM FLYNN HGWY","","GIBSONIA","PA","15044","MONARCH STUDENT TRANSPORTATION","7246954000","030000","","","","","N","","","","","","N","","","","","","","","2","","11"
"2008002633","05","1","1037 WINFIELD RD","","CABOT","PA","16023","RONALD GROSS TRUCKING","7243522461","080000","","","","","N","","","","","","N","","","","","","","","2","00429878","06"
"2007126154","99","99","318 SCOTT AVENUE","","AF02993","PA","15516","TRIO TRUCKING INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","98"
"2007080568","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4122377000","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2007007071","99","1","2797FREED LAND ROAD","","HERMITAGE","PA","16148","ALPONT TRANSPORTATION LLC","7249813771","","","","","","N","","","","","","N","","","","","","","","1","00819614","05"
"2007024451","02","0","10 FL STRAWBERRY SQ","","HARRISBURG","PA","17101","VERIZON PA INC","9999999999","","","","","","N","","","","","","","","","","","","","","2","","98"
"2007127522","05","1","485 MASON DIXON RD","Q","GREENCASTLE","PA","17221","HOFFMAN TRANSPORTATION INC","7175977117","800000","","","","","N","","","","","000150817","N","","A-00112247","","","","","","1","00139857","06"
"2007019725","02","8","798 EKASTOWN RD","","SARVER","PA","16055","W.L. ROENIGK INC","7245020113","000000","","","","","N","","","","","000000000","N","","","","","","","","1","00000000","11"
"2007037416","05","1","280 SHOEMAKER ST","","KITCHENER","ON","N2E3E1","CELADON TRUCKING SERVICES INC","4128288235","080000","","","","","N","","","","","","N","","","","","","","","1","00749731","08"
"2008005750","05","1","278 W TAGGART STREET","","EAST PALESTINE","OH","44413","JASAR RECYCLING CO INC","3304262538","080000","","","","","N","","","","","","N","","","","","","","","2","00748650","08"
"2008014192","02","8","415 REBECCA ST","","MCKEESPORT","PA","15132","PENNSYLVANIA COACH","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2007035804","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4122377000","","","","","","N","","","","","","N","","","","","","","","1","00000000","11"
"2007109680","02","8","1061 MAIN STREET","","NORTH HUNTINGDON","PA","15642","LAIDLAW TRANSIT INC","4124691033","290000","","","","","N","","","","","","N","","A-00108982","","","","","","2","00711716","11"
"2007032061","03","5","1263 CHARTIERS AVE","","MCKEES ROCKS","PA","15136","FRANK BRYAN INC","4123310988","073280","","","","","N","","","","","","U","","","","","","","","3","","04"
"2007083973","05","1","801 LAKESIDE","","LAC BROME","QC","J0E1R0","ZAFFIS TRANSPORT","4505395142","080000","","","","","N","","","","","","N","","","","","","","","1","01319517","08"
"2007101495","03","3","730 NOBLESTOWN ROAD","","CARNEGIE","PA","15106","ROOFING SUPPLY GROUP","8667003377","053220","","","","","N","","","","","","N","","","","","","","","1","01158410","04"
"2008055413","03","4","844 PIERSON RUN","","PITTSBURGH","PA","15312","NACCARATI CONTACTING","0000000000","000000","","","","","N","","","","","","N","","","","","","","","1","","04"
"2007108429","05","3","4712 RICHARD ARRINGTO","","BIRMINGHAM","AL","35212","J W TRUCKING CO LLC","2055923422","080000","","","","","N","","","","","","N","","","","","","","","1","00515711","08"
"2007026741","03","3","RICH HILL ROAD","","CHESWICK","PA","15024","IDEAL TRUCKING INC","8008293313","080000","","","","","N","","","","","000166828","N","","A-00105936","","","","","","1","00345194","08"
"2007035949","05","1","1155 STOOPS FERRY RD","","MOON TWP PA","PA","15108","PRO FLEET ARL","4122646996","080000","1","2","6","3","Y","9","9","9","9","","N","","","","","","","","1","01492213","08"
"2007060550","02","8","345 SIXTH AVE.","","PITTSBURGH","PA","15222","PORT AUTHORITY","4122551350","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2007071104","02","2","531 GUYS RUN ROAD","","PGH","PA","15238","PNC LEASING - SOURCE ONE","4128285751","099999","","","","","N","","","","","","N","","","","","","","","2","00930620","08"
"2007093132","04","4","259 JOHNSON ROAD","","CANONSBURG","PA","15317","DBA ANGELOS SUPPLY","7247434550","073280","","","","","N","","","","","","N","","","","","","","","1","00958907","04"
"2008004568","99","1","4424 THURMAN RD","","CONLEY","GA","30208","B A H EXPRESS","7703138850","800000","","","","","N","","","","","000236234","","","","","","","","","1","00467100","98"
"2007057792","99","99","169 N GALLATIN AVE","","UNIONTOWN","PA","15401","JV LESING INC","9999999999","025500","","","","","N","","","","","","N","","","","","","","","1","99999999","09"
"2007025631","05","2","3690 ROUTE 30","","LATROBE","PA","15650","JAMES INC DBA FJ LEASING C","8773702119","080000","1","2","0","3","Y","1","1","1","1","","N","","A-00117576","","","","","","1","00930620","04"
"2007055385","03","1","601 MARCO RD","","APOLLO","PA","16613","B TRANSPORTATION","7247243477","080000","","","","","N","","","","","","N","","A-00110075","","","","","","1","00226415","06"
"2007093134","02","8","345 6TH AVE 3RD FL","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY CO","4125665500","","","","","","N","","","","","","N","","","","","","","","1","00000000","11"
"2007075445","99","99","604 OFFICE PARKWAY","","WESTERVILLE","OH","43082","RELIABLE APPLIANCE INSTALLATIO","9999999999","","","","","","N","","","","","","U","","A-00999999","","","","","","1","99999999","99"
"2007063446","05","2","7703 W 59TH ST","","SUNNIT","IL","60501","I W M TRUCKING INC.","6303273045","080000","3","","","","Y","1","","","","000036517","N","","","","","","","","1","00149776","06"
"2009053072","02","1","600 VISTA PARK","","PITTSBURGH","PA","15205","FEDERAL EXPRESS CORP.","4127881110","016000","","","","","N","","","","","","U","","","","","","","","1","","03"
"2007121078","02","8","2990 DUSS AVENUE","","AMBRIDGE","PA","15003","R.J. RHODES TRANSIT INC.","7242664322","","","","","","N","","","","","","N","","","","","","","","1","00000000","11"
"2007099057","99","2","104 RIVER ROAD","","MCKEESPORT","PA","15132","ALLEGHENYPETROLEUMPRODUCTS","4128291900","500000","","","","","N","","","","","","N","","","","","","","","2","00332287","08"
"2007083408","03","1","8175 LAWSON RD","","MILTON","ON","L9T5E5","BLUE LINE DISTRIBUTION","8002676144","080000","","","","","N","","","","","","N","","","","","","","","3","00363794",""
"2007058532","05","1","333 COLFAX ST","","ROCHESTER","NY","14606","DECAROLIS TRUCKING INC","0000000000","080000","","","","","N","","","","","000000000","N","","A-00000000","","","","","","2","00000000","08"
"2007065891","03","2","30559 LEMOYNE RD.","","WALBRIDGE","OH","43565","MCILAINE TRUCKING","8003624685","080000","","","","","N","","","","","","","","","","","","","","1","09263091","08"
"2008011531","05","1","4303 N MAIN ST","","E PEORIA","IL","616111489","USA TRUCK INC","8008903494","800000","","","","","N","","","","","","N","","","","","","","","1","00213754","08"
"2007050999","02","1","208 SPRINGER DR","","CORAOPOLIS","PA","15108","CHARLES JAMIESON","4120000000","012000","","","","","N","","","","","","N","","","","","","","","2","","03"
"2007200869","00","99","41738 ESTERLY DRIVE","","COLUMBIANA","OH","44408","DART TRUCKING COMPANY","","080000","9","","","","Y","2","","","","121420","U","","PA-A010119","","","","","","2","0124009","07"
"2007031811","99","99","W NOBLESTOWN ROAD","","CARNEGIE","PA","15106","BFI WASTE SERVICES","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","98"
"2007049420","02","8","573 BRADDER AVE","","PITTSBURGH","PA","99999","PRN PARATRANSIT SE","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2007104688","99","5","1263 CHARTIERS AV","","MC KEES ROCKS","PA","15136","FRANK BRYAN INC","4122649408","","","","","","N","","","","","","N","","","","","","","","2","","00"
"2008003932","99","8","1300 MCKEAN AVENUE","","CHARLEROI","PA","15022","MID MON VALLEY TRANSIT AUTHORITY","9999999999","","","","","","N","","","","","","","","","","","","","","1","","11"
"2008012711","02","8","110 LENZNER CT","","SEWICKLEY","PA","99999","LENZNGR COACH LINE","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2007078772","05","1","217 GRAND AVENUE","","SUPERIOR","WI","54880","HALOUR LINES INC","8003461972","800000","","","","","N","","","","","000146133","N","","","","","","","","2","00075250","08"
"2007071646","05","3","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS INC","6152550540","800000","","","","","N","","","","","","","","","","","","","","1","00511412","08"
"2007113248","05","1","1000 E AVE","","DOVER","OH","44622","RENO AND COMPANY","3303651414","","","","","","N","","","","","000228519","N","","","","","","","","2","00384892","08"
"2007102588","05","3","1050 RICO RD.","","MONROEVILLE","PA","15146","YALE INDUSTRY TRUCKS","4128569253","080000","","","","","N","","","","","","N","","","","","","","","1","00501115","08"
"2007042567","05","1","PO BOX 2545","","GREEN BAY","WI","543062545","SCHNEIDER NATIONAL CARRIERS","4126077902","100000","","","","","N","","","","","000046537","N","","","","","","","","1","00264184","08"
"2007025625","05","3","","","","","","","0000000000","","","","","","N","","","","","","","","","","","","","","1","","08"
"2007034987","99","99","UNKNOWN","","UNKNOWN","","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","","","","","","","1","0UNKNOWN","99"
"2008000478","05","7","1015 BLACKSTONE RD","PO BOX 201","CONNELLSVILLE","PA","15425","CARRY ALL PRODUCTS INC","7246261927","073280","","","","","N","","","","","","N","","","","","","","","1","00442247","04"
"2007015928","04","7","2097 DUSS AVE","","AMBRIDGE","PA","15003","WASTE MANAGEMENT OF PA INC","7242662604","078730","","","","","N","","","","","","N","","","","","","","","1","00344050","04"
"2007019252","02","8","345 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY COUN","4122551350","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2007081922","99","99","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","","","","","","","1","","98"
"2007003468","02","8","345 6TH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY CO","4122442000","","","","","","N","","","","","","N","","A-00976060","","","","","","3","","11"
"2007041111","03","1","WALL PA","","WALL","PA","15148","AGX INTERMODAL","8887447249","080000","","","","","N","","","","","000335285","N","","A-00114718","","","","","","1","00399778","08"
"2007037499","05","99","42 MILL ST PO BOX 880","","TILBURY","ON","N0P2L0","INTERNATIONAL CARRIERS INC","8002407180","080000","","","","","N","","","","","","N","","","","","","","","2","01053379","08"
"2007055208","05","3","111 8TH ST","","HORTON","KS","64039","SMG","7854862268","080000","","","","","N","","","","","","N","","","","","","","","1","01286547","08"
"2007051955","05","1","4100 SOUTH COUNCIL","","OKLAHOMA CITY","OK","73179","IB HUNT TRANSPORT INC","8002202021","080000","","","","","N","","","","","","N","","","","","","","","1","00080806","08"
"2007081297","02","8","2235 BEAVER AVE","","PGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2007111216","02","1","1801 LINCOLN HIGHWAY","","NORTH VERSAILLES","PA","15137","MARODI TRANSFER","8005699433","025950","","","","","N","","","","","","","","","","","","","","2","00137748","03"
"2007111216","02","1","1801 LINCOLN HIGHWAY","","NORTH VERSAILLES","PA","15137","MARODI TRANSFER","8005699433","002600","","","","","N","","","","","","","","","","","","","","3","00137748","03"
"2007113246","02","8","345 SIXTH AVE.","3RD FLOOR","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY COUN","4128514900","000000","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2007042359","03","1","9400 NW 10TH ST","","OKLAHOMA CITY","OK","73127","SWIFT TRANSPORTATION","8008802200","080000","","","","","N","","","","","","N","","","","","","","","1","00054283","08"
"2007042359","99","99","9400 NW 10TH ST","","OKLAHOMA CITY","OK","73127","SWIFT TRANSPORTATION","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","98"
"2007051444","01","8","345 6TH AVE","","PITTS","PA","152222527","PORT AUTH OF ALLEG CO.","4124422000","","","","","","N","","","","","","N","","A-00976060","","","","","","2","","11"
"2007111882","02","1","855 HERRON AVE","","PITTSBURGH","PA","15219","MASTRO ICE","4126819957","025990","","","","","N","","","","","","N","","","","","","","","3","01453438","03"
"2007034983","05","1","1 JOHN ST","","MCKEES ROCKS","PA","15136","DAYCO TRUCKING CO INC","4127788877","080000","","","","","N","","","","","","N","","","","","","","","1","00394805","08"
"2007023125","01","1","70 33RD","","PITTSBURGH","PA","15201","AT SYSTEMS ATLANTIC","4122522211","009600","","","","","N","","","","","","N","","A-00099633","","","","","","1","00006731","00"
"2007077049","03","0","111 BRIDGE ST","","BURGETTSTOWN","PA","15021","WOOD WASTE RECYCLING INC","7249479445","732800","","","","","N","","","","","","N","","","","","","","","1","00899783","04"
"2007091731","05","1","","","","","","UNKNOWN","","","","","","","N","","","","","","","","","","","","","","1","0UNKNOWN","07"
"2007034315","02","8","309 COLLINS DRIVE","","PITTSBURGH","PA","15235","PENN HILLS SCHOOL DISTRICT","9999999999","034000","","","","","N","","","","","","N","","","","","","","","2","","11"
"2007073390","05","1","236 WINFIELD ROAD","","SARVER","PA","16055","WAYNE W SELL","7243529441","800000","","","","","N","","","","","000127848","N","","A-00093415","","","","","","1","00098033","06"
"2007023685","05","1","3010 E CRESENTVILLE RD","","WEST CHESTER","OH","45069","JEVIC TRANSPORTATION","8775384210","080000","","","","","N","","","","","000063738","N","","","","","","","","2","00243018","08"
"2008013782","05","1","230 ASHLAND AVE","BOX 909","MORTON","IL","61550","STAR TRANSPORT INC","8003333060","080000","","","","","N","","","","","","N","","","","","","","","1","00071585","08"
"2008013782","05","1","2742 WAYNE HAVEN ST","","FORT WAYNE","IN","46803","FEDEX GROUND","8004633339","080000","","","","","N","","","","","","N","","","","","","","","2","00265752","08"
"2007013829","02","99","43 PERDUE COURT","","CALEDON","ON","L7C0G6","GEORGE SHERSON DBA CART ALL EXP.","9058404298","039500","","","","","N","","","","","","N","","A-00999999","","","","","","1","","06"
"2007066601","99","3","1PGTWAY","","MONACA","PA","15061","PGT TRUCKING","7249871811","","","","","","N","","","","","000094540","N","","A-00105584","","","","","","1","00192897","06"
"2007046991","05","4","8063 SOUTHERN BLVD","","YOUNGSTOWN","OH","44512","JOHN BROWN TRUCKING INC","8002478704","080000","","","","","N","","","","","000163742","N","","","","","","","","1","00612586","08"
"2007092644","02","8","200 HAHN RD.","","PITTSBURGH","PA","15209","LAIDLAW TRANSIT INC","4128280226","","","","","","N","","","","","","N","","","","","","","","2","00000000","10"
"2007086503","99","3","43 HARBOR VIEW DR","","NEW CASTLE","DE","19720","TDW SERVICES INC","3025880911","179500","","","","","N","","","","","","N","","","","","","","","1","00446330","99"
"2007001542","02","8","345 6TH AVE","","PGH","PA","15222","PORT AUTHORITY OF ALLAGHENY CO","4124222000","","","","","","N","","","","","","N","","A-00976060","","","","","","1","","11"
"2007092718","03","7","2197 DUSS AVE","","AMBRIDGE","PA","15003","WASTE MANAGEMENT OF PENNSYLVANIA","7242662604","066000","","","","","N","","","","","","N","","","","","","","","1","00344050","04"
"2007203138","00","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY COUN","","999999","","","","","N","","","","","","N","","","","","","","","1","","11"
"2007065424","02","99","310 LEGER RD.","","NORTH HUNTINGTON","PA","15642","WASTE MANAGEMENT","7248646476","999999","","","","","N","","","","","","U","","","","","","","","2","00344050","99"
"2007034749","02","8","345 6TH AVE 3RD FLR","","PITTSBURGH","PA","152222527","PORT AUTHORITY OF ALLEGHENY CO","4125665500","","","","","","","","","","","","","","A-00976060","","","","","","1","","11"
"2007204260","00","8","798 EKASTOWN RD","","SARVER","PA","16055","ROENIGK W L INC","","999999","","","","","N","","","","","","N","","","","","","","","1","","10"
"2007016085","02","8","119 WALL AVENUE","","WILMERDING","PA","15148","LAIDLAW TRANSPORTATION","4128249476","","","","","","N","","","","","","N","","","","","","","","2","00000000","11"
"2007012347","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","","","","","","N","","","","","","N","","","","","","","","1","","11"
"2007125783","03","1","920 IRWIN RUN RD.","","WEST MIFFLIN","PA","15122","LIBERTY CANDY COMPANY","4124612700","053000","","","","","N","","","","","","N","","","","","","","","2","00660201","03"
"2007070393","05","2","115","THIRD STREET","LEETSDALE","PA","15056","SUPPLY CO","7242510120","080000","","","","","N","","","","","000288984","N","","A-00111972","","","","","","1","00599090","08"
"2007104944","99","3","9700 PERRY HIGHWAY","","PITTSBURGH","PA","15237","RANDY MITCHELL TOWING","9999999999","999999","","","","","N","","","","","","U","","","","","","","","2","99999999","05"
"2007015026","03","1","497 WASHINGTON STREET","","AUBORN","ME","04210","CHAPMAN TRUCKING","2073332943","080000","","","","","N","","","","","000176151","U","","","","","","","","1","02487777","04"
"2007019137","02","8","325 SIXTH AVENUE","","PITTSBURGH","PA","15222","PORT AUTHORITY","4122551385","","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2007124995","05","1","3649 EAST LAKE ROAD","","DUNKIRK","NY","14048","PATH TRUCK LINES","8146622408","800000","","","","","N","","","","","","N","","A-00107156","","","","","","1","00211479","08"
"2007077873","05","3","3930 16TH AVE SW","","CEDAR RAPIDS","IA","52404","CRST VAN EXPEDITED INC","8005390504","080000","","","","","N","","","","","","N","","","","","","","","2","00098137","08"
"2007107660","03","4","195 SPROAT RD","","DAWSON","PA","15428","SPROAT TRUCKING INC","7245297406","732800","","","","","N","","","","","","N","","A-00111187","","","","","","2","00546600","00"
"2007125689","02","0","201 NOBLESTOWN ROAD","","CARNEGIE","PA","15106","WALT AND ALS AUTO SERVICE","4124038784","010000","","","","","N","","","","","","N","","","","","","","","2","01202044","05"
"2007091168","02","8","345 SIXTH AVE.","","PITTSBURGH","PA","15222","PORT AUTHORITY","4122551385","","","","","","N","","","","","","","","A-00976060","","","","","","1","","11"
"2007113047","04","4","5131 N. PIONEER RD","","GIBSONIA","PA","15044","HAMPTON SUPPLY YARD INC","7244430211","073280","","","","","N","","","","","","N","","","","","","","","2","00738414","04"
"2007092830","02","1","611 W WARRINGTON AVE","","PITTSBURGH","PA","15226","PORT AUTHORITY","4125665500","","","","","","N","","","","","","","","A-00976060","","","","","","1","","03"
"2007070670","99","99","3100 GRAND AVE","","PITTSBURGH","PA","15225","HEIDELBERG METALS INC","4127717000","","","","","","N","","","","","","N","","","","","","","","1","00342848","99"
"2007127802","02","8","24 SOUTH EIGHTH ST","","PITTSBURGH","PA","15203","FIRST STUDENT INC","9999999999","999999","","","","","N","","","","","","N","","","","","","","","2","","11"
"2007017042","99","8","150 S 24TH ST","","PITTSBURGH","PA","15203","LAIDLAW TRANSPORTATION","4124318747","","","","","","N","","","","","","N","","A108982","","","","","","3","00711716","11"
"2007033726","05","1","41 WESTSIDE DRIVE","","ETOBICOKE","ON","M9C1B","NORTHBOUND LOGISTICS LTD","4166223399","068400","","","","","N","","","","","","N","","","","","","","","2","88888888","08"
"2007110070","05","3","650 NORTH MERIDIAN ROAD","","YOUNGSTOWN","OH","44509","FALCON TRANSPORT","8009350481","800000","","","","","N","","","","","000148604","N","","","","","","","","1","00260165","08"
"2007113980","02","8","209 13TH STREET","","PITTSBURGH","PA","15215","NORTHERN AREA MULTI SERVICE CENT","4127811176","999999","","","","","N","","","","","","N","","","","","","","","1","","10"
"2007118887","02","1","1049 JEFFERSON RD","","PITTSBURGH","PA","15235","TURNER DAIRY FARMS","8008921039","330000","","","","","N","","","","","","N","","","","","","","","2","00381686","03"
"2007104189","99","8","BEAVER P ISLAND AVES","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4122551350","","","","","","","","","","","","","","","","","","","","1","","11"
"2007018117","03","7","310 LEGER RD","","N HUNTINGDON","PA","15642","WASTE MANAGEMENT","4126787339","073280","","","","","N","","","","","","U","","","","","","","","1","00344050","04"
"2007019059","05","99","400 KECK ST BOX 430","","SEWARD","PA","15954","M&C TRUCKING","9999999999","080000","","","","","N","","","","","","N","","","","","","","","2","","06"
"2007028219","02","8","345 SIXTH AVE","","PITTSBURGH","PA","15222","PORT AUTHORITY OF ALLEGHENY COU","4124422000","","","","","","N","","","","","","","","A-00976060","","","","","","2","","11"
"2007054211","02","4","1299 MCLAUGHLIN RUN RD","","BRIDGEVILLE","PA","15017","TAR DRIVEWAY SUPPLIES","4122210505","017340","","","","","N","","","","","","N","","","","","","","","1","","03"
