"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2018083547","","","","","","","","","","","","","","","","","","","","2"
"2018050113","N","Y","Y","Y","N","Y","1","Y","Y","00125","N","","","","","","","","N","2"
"2018052751","","","","","","","","","","","","","","","","","","","","1"
"2018040574","N","U","N","N","U","U","9","U","U","00149","N","","","","","","","","N","1"
"2018073249","","","","","","","","","","","","","","","","","","","","1"
"2018046215","U","U","U","U","U","U","9","U","U","01450","N","","","","","","","","N","1"
"2018046874","N","Y","U","U","","","0","Y","Y","00600","N","","","","","","","","N","1"
"2018031136","N","Y","U","Y","U","Y","1","Y","Y","00800","Y","N","Y","","","0","Y","Y","N","1"
"2018057305","N","Y","Y","Y","N","N","0","Y","Y","01700","N","","","","","","","","N","1"
"2018109756","N","Y","U","Y","Y","Y","1","Y","Y","13000","N","","","","","","","","N","1"
"2019025911","N","Y","U","Y","U","Y","1","Y","Y","00498","N","","","","","","","","N","1"
"2018059688","Y","N","N","N","N","N","0","Y","Y","00150","N","","","","","","","","N","1"
"2018076134","Y","U","U","Y","N","N","0","Y","U","01449","Y","U","Y","Y","Y","3","Y","N","N","2"
"2018076134","Y","U","U","Y","N","N","0","Y","U","01340","N","","","","","","","","N","3"
"2018094402","N","Y","Y","Y","Y","Y","3","Y","N","14500","N","","","","","","","","N","1"
"2018105274","Y","Y","U","Y","N","N","0","Y","Y","01750","N","","","","","","","","N","2"
"2018033458","U","U","U","U","U","U","9","Y","U","01783","N","","","","","","","","N","1"
"2018049551","","","","","","","","","","","","","","","","","","","","1"
"2018077136","N","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2018073057","U","U","U","Y","U","U","9","U","U","01450","Y","U","Y","U","U","9","U","U","N","2"
"2018070338","N","U","U","N","U","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2018091062","N","Y","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","2"
"2018127975","N","U","U","Y","N","N","0","Y","Y","01600","N","","","","","","","","N","1"
"2018048985","","","","","","","","","","","","","","","","","","","","2"
"2018055146","N","Y","Y","Y","U","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2018040588","N","U","N","Y","Y","Y","1","Y","U","00600","N","","","","","","","","N","1"
"2018084001","","","","","","","","","","","","","","","","","","","","1"
"2018022652","","","","","","","","","","","","","","","","","","","","2"
"2018092300","N","Y","N","N","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2018055594","Y","Y","Y","Y","Y","Y","3","Y","Y","01250","N","","","","","","","","N","1"
"2018085806","N","Y","Y","U","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2018064234","N","N","Y","Y","Y","Y","1","N","N","00749","N","","","","","","","","N","1"
"2018078150","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2018118387","","","","","","","","","","","","","","","","","","","","1"
"2018056025","U","U","U","U","U","U","9","U","U","01100","N","","","","","","","","N","2"
"2018103465","N","Y","Y","Y","N","N","0","Y","N","01500","N","","","","","","","","N","2"
"2018074495","","","","","","","","","","","","","","","","","","","","1"
"2018073530","Y","N","Y","Y","Y","Y","1","Y","Y","01900","N","","","","","","","","N","1"
"2018040578","","","","","","","","","","","","","","","","","","","","1"
"2018073911","Y","U","U","Y","U","U","1","Y","Y","01750","N","","","","","","","","N","1"
"2018043049","N","U","U","Y","U","U","1","Y","Y","99999","N","","","","","","","","N","1"
"2018043049","N","U","U","Y","U","U","1","Y","U","99999","N","","","","","","","","N","2"
"2018057237","U","Y","Y","Y","Y","Y","2","Y","Y","12000","N","","","","","","","","N","1"
"2018069921","Y","U","Y","N","U","N","0","Y","Y","00883","N","","","","","","","","N","2"
"2018082237","Y","Y","N","Y","Y","Y","2","Y","N","12000","N","","","","","","","","N","1"
"2018057718","","","","","","","","","","","","","","","","","","","","2"
"2018099850","Y","N","Y","Y","Y","Y","2","N","N","01832","N","","","","","","","","N","1"
"2018136595","Y","U","U","Y","N","N","0","Y","Y","01584","N","","","","","","","","N","1"
"2018081516","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","1"
"2018067619","N","Y","U","Y","U","Y","1","Y","Y","00599","N","","","","","","","","N","2"
"2018049623","","","","","","","","","","","","","","","","","","","","2"
"2018052326","U","U","N","Y","U","U","9","U","U","01795","N","","","","","","","","N","1"
"2018103722","N","N","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2018105613","N","U","Y","U","U","U","9","Y","N","00600","N","","","","","","","","N","2"
"2018065538","U","U","U","N","N","N","0","U","U","01200","Y","U","N","N","N","0","U","U","N","1"
"2018109418","N","N","U","N","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2018091788","","","","","","","","","","","","","","","","","","","","1"
"2018022602","","","","","","","","","","","","","","","","","","","","2"
"2018078275","N","U","Y","Y","N","N","0","U","U","00600","N","","","","","","","","N","1"
"2018125678","N","U","Y","U","N","N","0","Y","Y","17500","N","","","","","","","","N","1"
"2018086268","N","N","U","Y","Y","Y","1","Y","U","00750","N","","","","","","","","N","1"
"2018096249","N","N","U","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","2"
"2018070875","","","","","","","","","","","","","","","","","","","","1"
"2018111879","","","","","","","","","","","","","","","","","","","","1"
"2018112451","N","Y","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2018095263","","","","","","","","","","","","","","","","","","","","2"
"2018124592","Y","U","Y","U","U","U","9","Y","Y","99999","N","","","","","","","","N","1"
"2018082906","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","2"
"2018100227","","","","","","","","","","","","","","","","","","","","1"
"2018063759","","","","","","","","","","","","","","","","","","","","1"
"2018083871","N","U","U","Y","U","Y","1","U","U","00636","N","","","","","","","","N","2"
"2018096248","U","Y","Y","Y","U","Y","3","Y","N","01833","N","","","","","","","","N","3"
"2018094702","N","U","Y","U","U","U","9","U","U","00998","N","","","","","","","","N","2"
"2018054587","","","","","","","","","","","","","","","","","","","","2"
"2018105158","","","","","","","","","","","","","","","","","","","","2"
"2018049184","N","U","U","U","U","U","1","U","U","00599","N","","","","","","","","N","1"
"2018051961","Y","Y","U","Y","N","N","0","Y","Y","01450","N","","","","","","","","N","1"
"2018086443","","","","","","","","","","","","","","","","","","","","2"
"2018036470","Y","Y","Y","U","U","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2018113900","","","","","","","","","","","","","","","","","","","","2"
"2018068434","U","U","U","Y","U","U","9","U","U","01690","N","","","","","","","","N","1"
"2018073686","N","N","Y","Y","Y","Y","1","N","Y","00400","N","","","","","","","","N","1"
"2018098938","Y","Y","Y","Y","Y","Y","3","Y","N","01600","N","","","","","","","","N","1"
"2018081998","","","","","","","","","","","","","","","","","","","","2"
"2018072379","","","","","","","","","","","","","","","","","","","","2"
"2018033129","Y","U","Y","Y","Y","Y","1","Y","Y","00700","N","","","","","","","","N","1"
"2018103368","Y","U","U","U","N","N","0","N","N","01200","N","","","","","","","","N","2"
"2018083816","N","N","U","U","N","N","0","Y","N","01043","N","","","","","","","","N","1"
"2018054767","","","","","","","","","","","","","","","","","","","","2"
"2018084349","N","Y","U","Y","Y","Y","1","Y","N","01100","N","","","","","","","","N","2"
"2018096487","","","","","","","","","","","","","","","","","","","","2"
"2018064528","Y","N","U","N","U","Y","3","Y","N","01500","N","","","","","","","","N","1"
"2018057265","U","U","U","U","U","U","9","U","U","99999","Y","N","N","N","N","0","Y","Y","N","1"
"2018097956","N","Y","N","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","2"
"2018030470","","","","","","","","","","","","","","","","","","","","2"
"2018085470","","","","","","","","","","","","","","","","","","","","1"
"2018110928","Y","Y","Y","Y","N","N","0","Y","Y","01753","N","","","","","","","","N","1"
"2018066822","N","U","U","U","N","N","0","Y","N","00942","N","","","","","","","","N","1"
"2018113527","Y","U","Y","U","U","U","1","Y","Y","01746","N","","","","","","","","N","1"
"2018073718","N","N","Y","Y","U","U","9","Y","Y","99999","N","","","","","","","","N","1"
"2018098584","N","U","N","U","U","U","9","U","U","01099","N","","","","","","","","N","2"
"2018073936","Y","U","Y","U","U","N","1","U","U","99999","N","","","","","","","","N","2"
"2018047183","U","Y","U","Y","N","N","0","Y","Y","01800","N","","","","","","","","N","1"
"2018080761","N","U","Y","Y","U","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2018056008","","","","","","","","","","","","","","","","","","","","2"
"2018052688","U","U","U","N","N","N","0","Y","U","01584","N","","","","","","","","N","1"
"2018073090","Y","Y","Y","Y","Y","Y","2","Y","N","01690","N","","","","","","","","N","2"
"2018069078","Y","N","U","Y","N","N","0","Y","N","01300","N","","","","","","","","N","1"
"2018099330","N","N","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2018055502","U","U","N","Y","U","U","9","U","U","01200","N","","","","","","","","N","1"
"2018120864","","","","","","","","","","","","","","","","","","","","2"
"2018021119","N","N","Y","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2018117412","N","N","N","N","Y","N","1","Y","N","00500","N","","","","","","","","N","1"
"2018081418","N","U","U","U","U","U","9","U","U","99999","U","","","","","","","","N","1"
"2018022239","","","","","","","","","","","","","","","","","","","","2"
"2018087896","N","U","U","U","U","U","1","U","U","00500","N","","","","","","","","N","1"
"2018060415","N","U","U","N","N","N","0","Y","N","00398","N","","","","","","","","N","1"
"2018057255","U","U","N","N","N","N","0","U","U","00487","N","","","","","","","","N","1"
"2018077919","","","","","","","","","","","","","","","","","","","","2"
"2019081258","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","1"
"2018046399","N","Y","N","U","Y","U","1","Y","Y","00636","Y","N","N","N","N","0","Y","N","N","1"
"2018091363","U","U","Y","N","N","N","0","U","U","01584","N","","","","","","","","N","1"
"2018086471","Y","N","Y","Y","Y","Y","1","Y","N","00900","N","","","","","","","","N","2"
"2018071399","Y","Y","N","U","N","N","0","Y","N","01000","N","","","","","","","","N","1"
"2018078924","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2018088085","","","","","","","","","","","","","","","","","","","","1"
"2018128141","U","U","U","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2018082128","U","U","U","Y","U","Y","9","Y","U","00650","N","","","","","","","","N","2"
"2018043098","Y","Y","Y","Y","Y","Y","2","Y","Y","01650","N","","","","","","","","N","1"
"2018024346","N","Y","Y","Y","N","Y","1","Y","Y","00689","N","","","","","","","","N","1"
"2018062490","","","","","","","","","","","","","","","","","","","","1"
"2018048988","N","Y","N","Y","U","Y","1","Y","Y","01250","N","","","","","","","","N","1"
"2018068185","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2018051015","","","","","","","","","","","","","","","","","","","","2"
"2018082231","Y","Y","Y","Y","N","Y","1","Y","Y","01750","N","","","","","","","","N","1"
"2018082231","Y","Y","Y","Y","N","Y","1","Y","Y","01100","N","","","","","","","","N","2"
"2018116890","N","N","Y","Y","N","Y","1","Y","Y","00900","N","","","","","","","","N","1"
"2018085134","Y","U","U","Y","U","Y","1","Y","N","01100","N","","","","","","","","N","1"
"2018076307","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","2"
"2018093199","U","U","U","U","U","U","9","U","U","00000","U","","","","","","","","U","1"
"2018039178","N","N","U","Y","Y","Y","1","Y","Y","00645","N","","","","","","","","N","1"
"2018027957","Y","Y","Y","Y","Y","Y","2","Y","Y","01680","N","","","","","","","","N","1"
"2018129636","","","","","","","","","","","","","","","","","","","","2"
"2018083190","N","N","U","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","2"
"2018043024","Y","Y","U","Y","U","U","9","Y","Y","01460","N","","","","","","","","N","2"
"2018109795","","","","","","","","","","","","","","","","","","","","1"
"2018091411","Y","Y","U","U","N","N","0","Y","N","01746","N","","","","","","","","N","1"
"2020110367","N","U","U","N","U","N","1","N","Y","00650","N","","","","","","","","N","1"
"2018024720","","","","","","","","","","","","","","","","","","","","1"
"2018059393","N","U","Y","N","U","U","9","U","U","01520","N","","","","","","","","N","2"
"2018116321","Y","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2018090207","Y","Y","Y","Y","Y","Y","3","Y","Y","01700","N","","","","","","","","N","1"
"2018088281","N","N","N","U","N","N","0","Y","N","00883","N","","","","","","","","N","1"
"2018064572","N","U","N","N","U","U","9","U","U","01000","N","","","","","","","","N","1"
"2018137322","Y","N","N","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","1"
"2018102765","Y","Y","Y","Y","Y","Y","1","Y","Y","00883","N","","","","","","","","N","1"
"2018125149","Y","Y","U","N","N","N","0","Y","Y","01450","Y","Y","Y","N","N","0","Y","Y","N","1"
"2018050522","N","Y","Y","Y","Y","N","1","Y","Y","01250","N","","","","","","","","N","1"
"2018059460","Y","N","U","U","N","N","0","Y","N","01450","Y","N","U","N","N","0","Y","U","N","2"
"2018051260","","","","","","","","","","","","","","","","","","","","2"
