"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
"2008094422","N","N","U","Y","Y","Y","2","N","Y","12000","N","","","","","","","","N","2"
"2008075031","Y","Y","U","Y","","","0","Y","Y","01300","Y","Y","Y","U","U","3","Y","Y","N","1"
"2008074651","N","N","U","U","Y","Y","3","Y","N","01200","N","","","","","","","","N","1"
"2008066527","N","N","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2008097411","","","","","","","","","","","","","","","","","","","","2"
"2008087675","N","N","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2008084925","Y","Y","Y","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","2"
"2008113408","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2008073182","N","U","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2008095168","Y","N","Y","Y","Y","Y","2","Y","N","01100","N","U","U","U","U","9","U","U","N","1"
"2008089387","N","U","Y","Y","U","Y","1","Y","Y","00250","N","","N","","","","","","N","1"
"2008104465","Y","N","U","N","","","0","N","N","01100","N","","","","","","","","N","1"
"2008063662","Y","Y","U","Y","Y","Y","2","Y","Y","01500","N","U","U","U","U","9","U","U","N","1"
"2008093032","U","U","U","U","U","U","1","Y","U","00600","U","","","","","","","","U","1"
"2008088859","N","U","U","U","","","0","Y","U","U","N","","","","","","","","N","1"
"2008089393","Y","U","Y","Y","Y","U","1","Y","U","00901","N","U","U","U","U","9","U","U","N","1"
"2008117060","","","","","","","","","","","","","","","","","","","","2"
"2008139693","Y","Y","U","N","","","0","Y","Y","01100","N","","","","","","","","N","1"
"2008059426","","","","","","","","","","","","","","","","","","","","1"
"2008091478","","","","","","","","","","","","","","","","","","","","1"
"2008100672","N","Y","N","Y","Y","U","1","Y","N","00999","Y","U","U","U","U","9","U","U","N","2"
"2008092339","N","Y","U","Y","U","Y","1","Y","N","00450","N","","","","","","","","N","1"
"2008062233","Y","Y","Y","Y","Y","Y","1","Y","Y","01300","N","U","U","U","U","9","U","U","N","1"
"2008079850","Y","U","Y","Y","Y","Y","2","Y","Y","01300","N","","","","","","","","N","1"
"2008052827","Y","Y","U","N","U","Y","2","Y","Y","01340","N","","","","","","","","N","1"
"2008070832","","","","","","","","","","","","","","","","","","","","1"
"2008090284","Y","U","U","Y","Y","Y","3","Y","Y","01800","Y","U","U","Y","Y","3","Y","N","N","1"
"2008099305","N","N","N","N","","","0","Y","N","01000","N","","","","","","","","N","1"
"2008081686","N","U","U","Y","N","N","0","Y","N","01100","N","","","","","","","","N","1"
"2008082889","Y","Y","U","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","2"
"2008110179","","","","","","","","","","","","","","","","","","","","2"
"2008052219","Y","Y","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","2"
"2008102528","N","N","U","Y","U","Y","1","Y","Y","00600","N","U","U","U","U","9","U","U","N","1"
"2008105815","N","Y","U","U","U","U","9","Y","U","00650","N","","","","","","","","U","1"
"2008110264","N","U","U","Y","U","Y","9","Y","Y","99999","N","","","","","","","","N","1"
"2008126410","N","U","U","Y","","","0","Y","Y","01000","N","","","","","","","","N","2"
"2008094128","N","N","U","Y","","","0","Y","N","00250","N","","","","","","","","N","2"
"2008067419","","","","","","","","","","","","","","","","","","","","2"
"2008114058","","","","","","","","","","","","","","","","","","","","2"
"2008063613","N","Y","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","1"
"2008086871","Y","Y","U","Y","U","Y","2","Y","N","00650","N","","","","","","","","N","1"
"2008080536","N","U","U","Y","Y","Y","1","U","U","01000","N","","","","","","","","N","2"
"2008085956","Y","Y","U","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","2"
"2008084315","","","","","","","","","","","","","","","","","","","","1"
"2008084315","N","N","Y","N","U","Y","9","N","N","00750","N","","","","","","","","N","2"
"2008087318","Y","Y","U","Y","N","U","3","Y","Y","01450","N","U","U","U","U","9","U","U","N","1"
"2008093029","Y","N","Y","N","N","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2008057020","","","","","","","","","","","","","","","","","","","","1"
"2009021771","","","","","","","","","","","","","","","","","","","","2"
"2008111803","","","","","","","","","","","","","","","","","","","","2"
"2008101846","Y","Y","U","Y","","","0","Y","Y","01450","N","","","","","","","","N","1"
"2008065857","","","","","","","","","","","","","","","","","","","","2"
"2008103987","","","","","","","","","","","","","","","","","","","","2"
"2008072830","N","Y","U","Y","U","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2008078577","Y","N","U","Y","Y","Y","2","Y","Y","00150","N","","","","","","","","N","1"
"2008107474","Y","N","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","1"
"2008055392","N","U","U","Y","U","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2008116563","","","","","","","","","","","","","","","","","","","","2"
"2008068064","U","Y","U","Y","","","0","Y","Y","99999","N","","","","","","","","N","1"
"2008058548","N","Y","Y","Y","U","Y","1","Y","N","99999","N","","","","","","","","N","2"
"2008079843","Y","N","Y","Y","U","N","0","Y","N","01848","Y","N","Y","U","N","0","Y","N","N","1"
"2008062063","U","U","U","U","U","Y","1","Y","Y","00750","N","","","","","","","","U","1"
"2008128206","Y","U","U","Y","U","Y","9","Y","Y","00800","N","","","","","","","","N","1"
"2008066122","N","Y","Y","Y","N","N","0","Y","N","01600","N","","","","","","","","N","2"
"2008080715","N","N","U","Y","Y","Y","1","N","N","00200","N","","","","","","","","N","2"
"2008110262","","","","","","","","","","","","","","","","","","","","1"
"2008067789","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","2"
"2008086587","N","Y","U","Y","U","Y","2","Y","Y","00500","N","","","","","","","","N","1"
"2008081676","N","U","U","Y","N","N","0","Y","N","00600","N","","","","","","","","N","1"
"2008055984","","","","","","","","","","","","","","","","","","","","2"
"2008120020","N","N","N","Y","N","N","0","Y","Y","00650","N","","","","","","","","N","1"
"2008077105","","","","","","","","","","","","","","","","","","","","2"
"2008083491","Y","N","U","Y","Y","U","1","Y","N","00750","N","","","","","","","","N","2"
"2008126684","","","","","","","","","","","","","","","","","","","","1"
"2008065751","","","","","","","","","","","","","","","","","","","","1"
"2008094156","N","U","U","U","N","N","0","Y","U","01100","N","","","","","","","","N","1"
"2008072244","N","Y","U","Y","U","Y","3","Y","Y","01200","N","","","","","","","","N","1"
"2008101206","Y","U","U","Y","U","Y","9","Y","U","01300","N","","","","","","","","N","2"
"2008097715","","","","","","","","","","","","","","","","","","","","2"
"2008094508","N","Y","Y","N","N","N","0","Y","Y","00250","N","U","U","U","U","9","U","U","N","1"
"2008134046","","","","","","","","","","","","","","","","","","","","1"
"2008086890","N","N","N","N","N","N","0","Y","N","00599","Y","N","N","N","N","0","Y","N","N","1"
"2008109010","","","","","","","","","","","","","","","","","","","","1"
"2008068063","Y","Y","Y","U","","","0","Y","Y","99999","Y","N","U","N","N","0","Y","Y","N","2"
"2008071182","","","","","","","","","","","","","","","","","","","","1"
"2008060849","Y","Y","Y","N","N","U","3","Y","Y","01450","N","","","","","","","","N","1"
"2008076193","","","","","","","","","","","","","","","","","","","","1"
"2008113983","Y","U","U","Y","Y","U","3","Y","Y","99999","N","","","","","","","","N","1"
"2008059416","Y","Y","Y","Y","Y","Y","2","Y","Y","01100","N","","","","","","","","N","1"
"2008095648","","","","","","","","","","","","","","","","","","","","2"
"2008097479","","","","","","","","","","","","","","","","","","","","2"
"2008106665","N","Y","U","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","2"
"2008132613","","","","","","","","","","","","","","","","","","","","2"
"2008096408","","","","","","","","","","","","","","","","","","","","2"
"2008118155","U","U","U","U","U","U","9","U","U","10000","U","","","","","","","","U","2"
"2008124167","N","Y","Y","Y","Y","Y","3","Y","Y","01500","N","","","","","","","","N","1"
"2008089041","","","","","","","","","","","","","","","","","","","","2"
"2008057233","N","N","N","U","N","N","0","N","Y","00900","N","","","","","","","","N","2"
"2008081637","N","Y","U","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","2"
"2008088360","Y","Y","N","Y","","","0","Y","N","01200","N","","","","","","","","N","1"
"2008123029","","","","","","","","","","","","","","","","","","","","2"
"2008123350","N","U","Y","Y","Y","Y","1","Y","Y","09999","N","","","","","","","","N","1"
"2008104453","N","Y","U","N","","","0","Y","N","01520","N","","","","","","","","N","1"
"2008094776","N","Y","U","Y","U","Y","1","Y","N","00600","Y","N","N","N","N","0","N","N","N","1"
"2008118779","N","U","U","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2008072268","","","","","","","","","","","","","","","","","","","","1"
"2008073029","Y","N","U","Y","Y","Y","2","Y","N","01200","N","","","","","","","","N","2"
"2008109807","","","","","","","","","","","","","","","","","","","","2"
"2008079873","N","N","N","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","1"
"2008113831","Y","Y","N","Y","Y","Y","3","Y","Y","00883","N","","","","","","","","N","1"
"2008091584","N","U","U","Y","U","U","1","U","U","99999","N","","","","","","","","N","1"
"2008078003","N","N","U","N","N","N","0","N","N","00600","N","","","","","","","","N","1"
"2008077592","N","Y","Y","N","Y","Y","1","Y","Y","00700","N","","","","","","","","N","1"
"2008092355","","","","","","","","","","","","","","","","","","","","2"
"2008094771","Y","U","U","Y","U","Y","3","Y","Y","01200","N","","","","","","","","U","1"
"2008059680","N","U","N","N","N","N","0","U","Y","00800","N","","","","","","","","N","1"
"2008090436","","","","","","","","","","","","","","","","","","","","2"
"2008089136","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2008068456","N","N","Y","Y","Y","Y","1","Y","N","01000","N","U","U","U","U","9","U","U","N","1"
"2008097749","N","N","Y","Y","Y","Y","1","Y","N","00650","N","","","","","","","","N","1"
"2008107338","","","","","","","","","","","","","","","","","","","","2"
"2008131894","N","N","U","Y","U","Y","3","N","N","99999","N","","","","","","","","N","2"
"2008111807","","","","","","","","","","","","","","","","","","","","2"
"2008089044","Y","Y","Y","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2008072634","","","","","","","","","","","","","","","","","","","","1"
"2008058616","","","","","","","","","","","","","","","","","","","","1"
"2008102494","N","N","U","Y","U","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2008073373","N","N","N","N","U","N","1","N","Y","00250","N","","","","","","","","N","1"
"2008058527","","","","","","","","","","","","","","","","","","","","2"
"2008128745","N","Y","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2008107447","N","N","N","Y","Y","Y","1","Y","N","99999","N","","","","","","","","N","1"
"2008093168","N","Y","U","Y","Y","Y","3","Y","Y","01480","N","","","","","","","","N","2"
"2008111522","N","U","Y","Y","N","N","0","Y","U","01200","Y","U","Y","Y","Y","1","Y","Y","N","1"
"2008130825","Y","Y","U","Y","U","Y","3","Y","U","00500","N","","","","","","","","N","1"
"2008096420","N","Y","Y","Y","U","Y","1","Y","Y","00250","N","U","U","U","U","9","U","U","N","1"
"2008087163","U","U","U","U","N","N","0","U","N","00150","N","","","","","","","","U","2"
"2008073520","N","Y","Y","Y","","","0","Y","Y","99999","Y","N","Y","N","N","0","Y","Y","N","1"
"2008054360","","","","","","","","","","","","","","","","","","","","2"
"2008075043","U","Y","U","U","U","U","1","Y","Y","99999","N","","","","","","","","N","1"
"2008114546","","","","","","","","","","","","","","","","","","","","2"
"2008046491","Y","N","N","Y","Y","Y","2","Y","Y","00250","Y","N","Y","Y","Y","2","Y","Y","N","1"
"2008107678","U","U","U","Y","U","U","9","Y","U","99999","Y","U","Y","U","U","9","U","U","U","2"
"2008066957","Y","Y","U","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","2"
"2008086550","Y","N","N","Y","U","N","2","Y","Y","00200","N","","","","","","","","N","1"
"2008097501","","","","","","","","","","","","","","","","","","","","2"
"2008106659","N","U","Y","U","U","Y","1","Y","N","99999","N","","","","","","","","N","2"
"2008081852","N","Y","U","Y","Y","Y","1","Y","Y","00800","N","","","","","","","","N","1"
"2008084653","N","U","U","N","U","N","0","Y","N","01200","N","","","","","","","","N","2"
"2008094876","N","U","U","Y","Y","Y","1","U","U","99999","N","","","","","","","","N","1"
"2008047313","Y","Y","U","Y","U","U","9","Y","Y","99999","N","","","","","","","","Y","1"
"2008097039","U","U","Y","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","1"
"2008098758","Y","U","U","Y","U","U","1","Y","N","99999","N","","","","","","","","N","2"
"2008063444","U","U","U","Y","N","N","0","U","U","99999","N","","","","","","","","U","2"
"2008096407","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","1"
"2008106778","U","Y","N","Y","Y","Y","2","Y","Y","01300","N","","","","","","","","N","1"
"2008119943","N","Y","Y","U","N","N","0","Y","Y","01340","N","","","","","","","","N","1"
"2008096297","Y","Y","N","Y","Y","Y","2","Y","N","01200","N","U","U","U","U","9","U","U","N","1"
"2008092884","N","N","U","Y","U","Y","1","Y","N","00750","N","","","","","","","","N","2"
"2008026586","N","Y","N","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","1"
"2008116766","Y","N","Y","N","N","N","0","Y","Y","01200","N","","","","","","","","N","1"
"2008096537","N","N","N","Y","N","N","0","Y","N","00600","N","U","U","U","U","9","U","U","N","1"
"2008075036","N","U","U","Y","","","0","Y","Y","00400","N","","","","","","","","N","2"
"2008089765","","","","","","","","","","","","","","","","","","","","2"
"2008069989","N","N","U","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","1"
"2008070992","N","U","U","N","Y","Y","1","Y","N","00599","N","","","","","","","","N","2"
"2008086621","Y","U","U","U","U","U","9","Y","N","12000","N","","","","","","","","N","2"
"2008075220","Y","U","U","Y","N","N","0","Y","U","01200","N","","","","","","","","U","3"
"2008080680","N","U","U","Y","N","N","0","Y","N","01500","N","","","","","","","","N","1"
"2008084054","N","U","N","Y","U","N","1","Y","U","99999","N","","","","","","","","N","1"
"2008111799","N","Y","Y","Y","N","N","0","Y","N","01450","N","","","","","","","","N","2"
"2008088991","","","","","","","","","","","","","","","","","","","","2"
"2008087463","N","Y","Y","Y","","","0","Y","N","99999","N","","","","","","","","N","2"
"2008089482","N","N","U","N","N","N","0","Y","N","11000","N","","","","","","","","N","1"
"2008095246","U","N","U","U","U","Y","1","U","N","00600","N","","","","","","","","U","1"
"2008061989","Y","Y","Y","Y","Y","Y","1","Y","Y","01400","N","U","U","U","U","9","U","U","N","1"
"2008080051","","","","","","","","","","","","","","","","","","","","2"
"2008090427","","","","","","","","","","","","","","","","","","","","1"
"2008068630","","","","","","","","","","","","","","","","","","","","2"
"2008065335","N","N","U","Y","Y","Y","1","Y","N","99999","Y","N","Y","Y","Y","1","Y","Y","N","1"
"2008054832","Y","U","Y","U","N","N","0","Y","N","01200","Y","U","U","N","N","0","N","U","N","2"
"2008086596","","","","","","","","","","","","","","","","","","","","2"
"2008076521","","","","","","","","","","","","","","","","","","","","2"
"2008095265","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","1"
"2008004131","Y","Y","Y","Y","Y","Y","2","Y","Y","01450","N","","","","","","","","N","1"
"2008096478","N","N","U","Y","N","N","0","Y","N","00600","N","U","U","U","U","9","U","U","N","1"
"2008121385","N","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","2"
"2008082169","U","N","U","N","U","Y","9","Y","N","99999","N","","","","","","","","N","1"
"2008060132","N","N","U","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2008083208","N","N","N","Y","N","N","0","Y","Y","01000","N","","","","","","","","N","2"
"2008081911","N","N","Y","Y","Y","Y","1","N","N","01300","N","U","U","U","U","9","U","U","N","1"
"2008138011","Y","Y","U","Y","U","U","0","Y","Y","01338","N","","","","","","","","N","1"
"2008065067","N","Y","Y","Y","Y","Y","1","Y","Y","01000","Y","N","Y","Y","Y","1","Y","Y","N","1"
"2008046956","N","Y","N","Y","Y","Y","1","Y","Y","00400","N","","","","","","","","N","2"
"2008057940","","","","","","","","","","","","","","","","","","","","2"
"2008059033","Y","U","U","Y","","","0","Y","Y","01200","N","","","","","","","","N","1"
"2008093251","Y","Y","U","Y","","","0","Y","N","99999","N","","","","","","","","N","2"
"2008067776","","","","","","","","","","","","","","","","","","","","2"
"2008030497","","","","","","","","","","","","","","","","","","","","2"
"2008081342","Y","Y","U","Y","N","N","0","Y","N","01340","Y","N","U","N","N","0","Y","N","N","1"
"2008104012","N","U","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","1"
"2008110645","Y","Y","Y","Y","Y","Y","3","Y","Y","01450","N","","","","","","","","N","2"
"2008062138","N","Y","U","N","","","0","Y","Y","99999","N","","","","","","","","N","2"
"2008070296","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","U","U","U","U","9","U","U","N","1"
"2008101911","N","N","N","Y","Y","U","3","N","N","00250","N","","","","","","","","N","2"
"2008104464","N","N","N","N","","","0","N","N","99999","N","","","","","","","","N","1"
"2008102514","Y","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","2"
"2008096661","N","U","U","Y","U","Y","1","Y","Y","00636","N","","","","","","","","N","1"
"2008067950","N","Y","U","Y","N","Y","3","Y","Y","01000","N","U","U","U","U","9","U","U","N","1"
