"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","TYPE_OF_CARRIER","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2023070408","05","6","1200 BUTLER ROAD","","FREEPORT","PA","16229","FREEPORT TRANSPORT INDUSTRIES","7242952181","080000","","","","","N","","","","","","","01","","00","","","","2","2","00085533","08"
"2023058882","05","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","08"
"2023021831","02","3","5170 CAMPBELLS RUN RD","","PITTSBURGH","PA","15205","CASPER COLOSIMO & SON INC","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023089694","02","3","530 JONES ST","","VERONA","PA","15147","CONCO SYSTEM INC","4123378174","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023099985","03","7","526 CITY COUNTY BUILDING","","PITTSBURGH","PA","15219","CITY OF PITTSBURGH","4122552778","660000","","","","","N","","","","","","","02","","00","","","","9","2","","04"
"2023028271","05","1","3454 RUE DES GENERATEURS","","JONCAIRE","QC","G7X0M1","SLB TRANSIT, INC","4185471255","","","","","","","","","","","","","","","00","","","","1","1","09999999","08"
"2023078455","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","039600","","","","","N","","","","","","","99","A-00976060","00","","","","2","2","","13"
"2023104167","02","98","11095 VIKING DR","","EDEN PRARIE","MN","55344","AGILITI","8008419389","033000","","","","","N","","","","","","","01","","00","","","","1","3","00152317","99"
"2023089712","02","99","4200 INDUSTRIAL BLVD","","ALIQUIPPA","PA","15001","PGT TRUCKING","7247283500","080000","","","","","N","","","","","","","","563278HC","00","","","","9","1","00192897","08"
"2023078763","02","1","14325 WEST 95TH STTREET","","LENEXA","KS","66215","REZENBERGER INC","7852966541","012000","","","","","N","","","","","","","99","","00","","","","9","1","00021076","02"
"2023034036","05","3","2 RESERVOIR RD UNIT 15","","ST CLAIRSVILLE","OH","43950","STAG LOGISTICS","3187515689","095000","","","","","N","","","","","","","02","","00","","","","1","2","03807065","08"
"2023061878","05","98","1 JOHN ST","","MCKESS ROCKS","PA","15136","RED DIAMOND TRUCKING INC","4127788877","065000","","","","","N","","","","","","","99","","00","","","","9","2","01738977","08"
"2023021929","05","10","111 KELSO ROAD","","MCDONALD","PA","15057","LAND CLEARING SPECIALISTS INC","7246958733","080000","","","","","N","","","","","","","02","","00","","","","1","1","01612326","08"
"2023052474","02","1","820 PA 910","","CHESWICK","PA","15024","AMERICAN OFFICE INSTALLER","4127948155","019500","","","","","N","","","","","","","99","A-8916824","00","","","","9","1","02161033","03"
"2023102823","03","3","4 ABC DR","","BELOIT","WI","53511","L&W SUPPLY CORP","2627922258","066000","","","","","N","","","","","","","99","","00","","","","1","1","00104154","04"
"2023102823","05","3","2196 CREWS SHOP RD","","LYNCHBURG","VA","24504","FL MOORE & SONS INC","4349332216","053200","","","","","N","","","","","","","99","","00","","","","1","2","00656502","08"
"2023015786","02","3","40 HERRERA STREET","","RIO GRANDE CITY","TX","78582","LA CRANE LOGISTICS","9564002459","099999","","","","","N","","","","","","","02","","00","","","","2","1","00366457","03"
"2023055646","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY","4124222000","026000","","","","","N","","","","","","","02","A-00976060","00","","","","2","2","","13"
"2023099370","03","3","711 PENN ST","","BRADDOCK","PA","15104","TWICES TOWING","4127014100","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023104724","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","","02","A-00976060","00","","","","2","2","","13"
"2023116305","02","1","3406 GREEN GARDEN RD","","ALIQUIPPA","PA","15001","LANCE D SCALISE","4125594927","","","","","","N","","","","","","","99","","00","","","","9","1","","02"
"2023011622","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","042540","","","","","N","","","","","","","","A-00976060","00","","","","2","1","","13"
"2023036106","02","3","306 E FINLEY DR","","WEST FINLEY","PA","15377","AUGUST J / MELISSA K KATRY 3RD","4128893693","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023067371","02","4","1011 MIDDLESEX ST","","RICHLAND","PA","15044","SYMANSKI LANDSCAPING","7243334363","019500","","","","","","","","","","","","02","","00","","","","1","1","00893579","03"
"2023007529","03","1","1001 CALIFORNIA AVE","","PITTSBURGH","PA","15290","UNITED STATES POSTAL SERVICE","8002758777","033001","","","","","N","","","","","","","","","00","","","","3","2","","04"
"2023002055","04","5","606 MCCORMICK AVE","","CONNELLSVILLE","PA","15425","STONE AND COMPANY INC","7244661091","","","","","","N","","","","","","","99","00115059","00","","","","1","1","00896842","09"
"2023082648","02","1","573 BRODDOCK AVENUE,KEYSTONE C","","E PITTSBURGH","PA","15112","PRN TRANSIT SERVICE INC","4128774116","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023060798","03","3","921 MISSIONARY DR","","PITTSBURGH","PA","15236","MISSIONARY AUTO SALES AND SERVIC","4128813532","025000","","","","","N","","","","","","","99","A-00110804","00","","","","4","1","00507715","04"
"2023077099","05","1","540 ALVO RD","","LINCOLN","NE","68514","MAJ TRUCKING","8157215618","","","","","","N","","","","","","","02","","00","","","","1","1","03736123","08"
"2023009049","02","3","9315 OLIVE BLVD","","SAINT LOUIS","MO","63132","ENTERPRISE FM TRUST","7247976167","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023081478","05","1","5763 STEVENSON BLVD","","NEWARK","CA","94560","LINNET TRUCKING","5593601491","","","","","","N","","","","","","","99","","00","","","","9","1","03987317","08"
"2023081478","03","1","3706 SUMMERS TRACE DR","","CHESTERFIELD","VA","23832","WILLBURN LOGISTICS LLC","7575359651","","","","","","N","","","","","","","99","","00","","","","9","2","","04"
"2023030148","02","98","990 W OLD RT 422","","PROSPECT","PA","16052","BTS EQUIPMENT","7243061600","033000","","","","","N","","","","","","","99","","00","","","","9","1","01935769","98"
"2023002090","04","4","6438 NEWPORT ROAD","","CLARKSBURG","PA","15725","MICHAEL COLEMAN","9999999999","","","","","","N","","","","","","","02","9999999","00","","","","1","3","00099999","04"
"2023039221","05","3","140 HORSHOE LAKE DR","","HALIFAX","NS","B3S0B7","LAIDLAW CARRIERS VAN GP INC","9024503400","080000","","","","","N","","","","","","","01","","00","","","","1","1","01041258","08"
"2023047299","02","1","153 MORGAN HOLLOW ROAD","","MORGAN","PA","15064","MUTUAL BENEFIT","4123779941","999999","","","","","N","","","","","","","99","","00","","","","1","1","99999999","03"
"2023092426","02","3","317 RUTHWOOD AVE","","PITTSBURGH","PA","15227","QUALITY LANDSCAPES & HARDSCAPE","4127582967","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023097494","03","0","4956 PHILIPSBURG BIGLER","","PHILIPSBURG","PA","16866","TL BAINEY INC","8145536701","","","","","","N","","","","","","","99","","00","","","","9","2","","07"
"2023088530","03","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY","4122551385","","","","","","N","","","","","","","99","A-00976060","00","","","","2","2","","13"
"2024082303","02","1","700 KEYSTONE INDUSTRIAL PARK","","DUNMORE","PA","18512","UPS INC.","4129999999","019550","","","","","N","","","","","","","99","0000000","00","","","","","1","00000000","03"
"2023083957","02","99","215 MCKEAN ST","","PITTSBURGH","PA","15219","ALLEGHENY COUNTY","4122611842","032660","","","","","N","","","","","","Y","01","","04","00","00","00","3","2","","99"
"2023073245","03","4","1807 SHENANGO RD","","NEW GALILEE","PA","16141","PNM TRUCKING LLC","7244807145","077000","","","","","N","","","","","","","99","","00","","","","9","1","00148981","04"
"2023039383","02","3","102 FREE SOIL RD.","","MOUNT MORRIS","PA","15349","MEYERS I-79 RV SALES","8782231340","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023020167","03","1","400 MAIN ST","","BELL VERNON","PA","15012","PITTSBURGH-FAYETTE EXPRESS INC","7249292220","080000","","","","","N","","","","","","","99","","00","","","","1","3","00008836","06"
"2023078739","02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","4123664631","012300","","","","","N","","","","","","","02","","00","","","","1","1","00327574","03"
"2023046670","05","6","10701 MIDDLEBELT RD","","ROMULUS","MI","48174","URS MIDWEST INC","7349477900","080000","","","","","N","","","","","","","","","00","","","","1","2","00790261","06"
"2023053092","04","0","1520 ELKTON RD","","ELKTON","MD","21921","PFG TRANSCO INC","4106202330","080000","","","","","N","","","","","","","01","","00","","","","1","2","00035568","04"
"2023053092","04","0","520 MANTUA BLVD","","SEWELL","NJ","08080","FLOWER TRANSFER LOGISTICS","8564684444","080000","","","","","N","","","","","","","01","","00","","","","1","3","00346532","04"
"2023019171","12","0","1302 LOWER BULL RUN RD","","WEST MIFFLIN","PA","15122","WM SANITARY SEWER AUTHORITY","4124660670","","","","","","","","","","","","","","","00","","","","4","2","CR505328","00"
"2023082134","07","1","1000 FEDEX DR","","MOON TWP","PA","151080000","FEDEX GROUND","8777141100","008000","","","","","N","","","","","","","99","","00","","","","9","1","00265752","08"
"2023030661","03","3","1840 FORBES AVE","","PITTSBURGH","PA","15219","AAA EAST CENTRAL","4126708729","","","","","","N","","","","","","","99","","00","","","","9","2","","04"
"2023056957","02","3","1000SHEROSKY WAY","","SPRINGDALE","PA","15144","NORTHEAST PAVING","4122925601","080000","","","","","N","","","","","","","01","","00","","","","1","2","03201032","03"
"2023066897","02","1","1200 WESTERN AVE","","PITTSBURGH","PA","15212","UHUAL","4122651119","","","","","","N","","","","","","","99","","00","","","","1","2","01652365","03"
"2023084301","02","1","14 CENTRAL PARK DR FL 1","","HOOKSET","NH","3106","PRINCIPLE MERCHANTS LEASING LT","9999999999","","","","","","N","","","","","","","99","","00","","","","9","3","","03"
"2023045622","02","3","850 ROTHPLETZ ST","","PITTSBURGH","PA","15212","WILLIAM WHITE","4123284324","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023012776","02","1","5374 WILLIAM FLYNN HWY","","GIBSONIA","PA","15044","MONARK STUDENT TRANSPORTATION CO","7248983563","012300","","","","","N","","","","","","","","","00","","","","4","1","00856887","03"
"2023063438","03","7","526 CITY COUNTY BLDG","","PITTSBURGH","PA","15219","CITY OF PTTSBURGHJ","6813858421","","","","","","N","","","","","","","02","0000","00","","","","3","2","00000000","04"
"2023104601","02","1","300 CENTRE POINT DRIVE","","VIRGINIA BEACH","VA","23462","BUDGET","2163135515","008600","","","","","N","","","","","","","99","918746","00","","","","9","1","01092543","02"
"2023083855","04","7","211 BRUNNER RD","","ZELIENOPLE","PA","16063","JOSEPH BRUNNER INC","7249682483","045000","","","","","N","","","","","","","01","","00","","","","4","1","","04"
"2023083855","02","8","150 S 24TH ST","","PITTSBURGH","PA","15203","FIRST STUDENT","4127714067","045000","","","","","N","","","","","","","01","","00","","","","4","2","","12"
"2023014075","05","3","2747 LEGIONVILLE RD","","AMBRIDGE","PA","15003","BEEMAC INC","7247778309","080000","","","","","N","","","","","","","","","00","","","","9","2","00388467","08"
"2023073755","03","2","100 RYAN CT STE 21","","PITTSBURGH","PA","15205","AMERICAN NATUTAL SUPPLY LLC","8009422214","000000","3","","","","Y","1","","","","","","02","","00","","","","2","1","02332739","06"
"2023073755","02","1","1300 ISLAND AVE","","MCKEES ROCKS","PA","15136","NYWP ENTERPRISE LLC","4127780128","","","","","","N","","","","","","","02","","00","","","","9","2","01852909","02"
"2023072518","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF AGH COUNTY","4124422000","030000","","","","","N","","","","","","","01","A-0097606","00","","","","1","2","09999999","13"
"2023008766","05","1","2341 W ADDISON ST UNIT 2L","","CHICAGO","IL","60618","FORCE TRANSPORTATION INC- GORAZD","3346096119","080000","","","","","N","","","","","","","02","N/A","00","","","","2","1","00000000","08"
"2023100132","02","3","2424 TYLER STREET","","KENNER","LA","70062","BLD SERVICES","9375156291","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023094728","03","4","227 BALDWIN RD","","PITTSBURGH","PA","15207","BALDWIN ASPHALT PAVING","4124613617","073280","","","","","N","","","","","","","99","","00","","","","1","1","02169867","04"
"2023030682","99","99","1500 TRUMBULL RD","","GIRARD","OH","44420","AIM LEASING CO","3303661482","023745","","","","","N","","","","","","","01","","00","","","","2","2","00877115","99"
"2023034743","05","3","16 WEST 10TH ST.","","LINDEN","NJ","07036","METRIC TRANSPORT","9084639883","080000","","","","","N","","","","","","","01","","00","","","","1","1","02415290","08"
"2023032257","05","2","915 MOUNT JACKSON RD","","NEW CASTLE","PA","16102","GWIN BROS TRANSPORT INC.","7243332010","080000","","","","","N","","","","","","","99","66183","00","","","","2","2","00373818","08"
"2023064138","03","7","111 CONNER LN","","BELLE VERNON","PA","15012","NOBLE ENVIRONMENTAL, INC","6106989291","066000","","","","","N","","","","","","","02","","00","","","","9","1","02572451","04"
"2023013781","02","1","11501 DUBLIN BLVD","","DUBLIN","CA","94568","JPS TRUCKING COMPANY","5108879300","","","","","","N","","","","","","","","","00","","","","1","2","00370617","09"
"2023024972","03","0","81 W HULLER LN","","READING","PA","196059728","BRENNTAG NORTHEAST LLC","6109264151","018500","","","","","N","","","","","","","02","","00","","","","9","1","00032866","07"
"2023022980","03","4","6731 FIELDCREST DR","","DELMONT","PA","15626","FRANK PAMPENA","9999999999","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023075770","02","1","5230 CENTRE AVE","","PITTSBURGH","PA","15232","UPMC PRESBYTERIAN SHADYSIDE","4123373931","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023111576","99","1","1407 30TH ST NW","","EDMONTON","AB","T6T1A8","FREIGHT24 EXPRESS","6477059882","080000","","","","","N","","","","","","","01","","00","","","","9","1","03941783","08"
"2023111576","99","4","1807 SHENANGO ROAD","","NEW GALILEE","PA","16141","PNM TRUCKING LLC","7243361400","080000","","","","","N","","","","","","","99","","00","","","","9","3","01489817","09"
"2023008193","03","1","935  OHIO RIVER BLVD","","PITTSBURGH","PA","15212","RED WHITE AND BLUE THRIFT STORE","4125728604","","","","","","N","","","","","","","99","99999999","00","","","","9","2","99999999","04"
"2023028959","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15207","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","","","A-00976060","00","","","","2","1","00012345","13"
"2023072437","03","0","200 WILMOT ROAD","","DEERFIELD","IL","60015","WALGREENS OSHKOSH INC.","4126624609","080000","","","","","N","","","","","","","99","","00","","","","1","2","00076502","07"
"2023100122","02","1","555 SAXONBURG ROAD","","BUTLER","PA","15066","FEDEX","7245444055","019000","","","","","N","","","","","","","02","","00","","","","1","1","00265752","03"
"2023024134","02","1","998 CHURCH HILL RD","","PITTSBURGH","PA","15205","ROBINSON EMERGENCY MEDICAL SERVI","4123527914","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023063892","03","1","114 VANITA DRIVE","","CORAOPOLIS","PA","15108","PCGC LLC","4126701444","","","","","","N","","","","","","","99","","00","","","","9","3","","04"
"2023018010","02","8","209 13TH ST","","PITTSBURGH","PA","15215","NO","4127811175","","","","","","N","","","","","","","","","00","","","","2","1","02430252","15"
"2023042138","02","1","4175 IVANHOE DR APT. 806","","MONROEVILLE","PA","15146","KARMEN R THOMAS","4124422000","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023042138","02","8","2333 BEAVER AVE","","PITTEBURGH","PA","15222","PORT AUTHORTY OF ALLEGHNEY","4124422000","","","","","","","","","","","","","","A-00976060","00","","","","1","2","09999999","13"
"2023027958","05","98","1 JOHN ST","","MCKESS ROCKS","PA","15136","RED DIAMOND TURCKING CO INC","4129978594","073280","","","","","N","","","","","","","","","00","","","","9","2","01738977","08"
"2023033557","03","0","1210 GREENSFILED DR","","NAPERVILLE","IL","60563","7M LLC","2177851800","080000","","","","","N","","","","","","","","","00","","","","1","2","03582740","07"
"2023021394","02","3","2833 NEW BEAVER AVE","","PITTSBURGH","PA","15233","DUQUESNE LIGHT CO","4123936032","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023036743","03","4","EQUIP 667-8077,17TH & ARSENAL","","HARRISBURG","PA","17120","PENNDOT","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","04"
"2023039969","02","8","201 CHESSROWN AVE","","GIBSONIA","PA","15044","STUDENT TRANSPORTATION OF AMERIC","7245024614","","","","","","N","","","","","","","","","00","","","","4","2","","12"
"2023014874","03","7","121 BRICKYARD RD","","MARS","PA","16046","VOGEL DISPOSAL SERVICE LLC","7246251511","058400","","","","","N","","","","","","","02","","00","","","","1","2","00290052","09"
"2023047855","03","7","2097 DUSS AVE","","AMBRIDGE","PA","15003","WASTE MANAGEMENT","8442792503","033000","","","","","N","","","","","","","99","","00","","","","1","2","00344050","04"
"2023079571","02","1","4214 CAMBELLS RUN RD","","PITTSBURGH","PA","15205","SUEHR CARGO SERVICES INC","4122790896","025950","","","","","N","","","","","","","02","","00","","","","9","1","02818250","03"
"2023046077","02","8","900 ELICKER ROAD","","PITTSBURGH","PA","15239","PLUM BOROUGH SCHOOL DISTRICT","4127950100","","","","","","N","","","","","","","99","","00","","","","9","2","","12"
"2023079412","03","1","300 WEST CHICAGO AVE","","EAST CHICAGO","IN","46312","UNITED RENTALS NORTH AMERICA","4124177454","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023071080","04","4","62 COUNTRY LANE RD","","BLAIRSVILLE","PA","15717","GASTON HAULING LLC","7243883627","073280","","","","","N","","","","","","","99","8921350","00","","","","1","1","02395981","04"
"2023085419","02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE INC","4124019703","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023034152","02","8","1720 W NORTH AVE","","PITTSBURGH","PA","15233","FIRST STUDENT THREE RIVERS","4123224449","010000","","","","","N","","","","","","","99","00109523","00","","","","9","2","00354406","12"
"2023070987","03","0","705 B NORTH BLOOMINGTON","","LOWELL","AR","72745","JB HUNT TRANSPORT INC.","4796596027","018500","","","","","N","","","","","","","99","","00","","","","2","5","00080806","07"
"2023075004","02","1","56 E RAILROAD ST","","WASHINGTON","PA","15301","ZENNER VENDING SERVICE","7242631657","","","","","","N","","","","","","","99","","00","","","","9","1","","03"
"2023041990","02","4","416 N 6TH ST","","CLAIRTON","PA","15025","FRZ CONCRETE & MASONRY, INC","4123268422","","","","","","N","","","","","","","99","","00","","","","9","2","03535593","03"
"2023015429","05","2","539 S MAIN ST","","FINDLAY","OH","45840","MARATHON PETROLEUM COMPANY","6143573333","","3","","","","Y","1","","","","","","","","00","","","","1","3","00717188","08"
"2023073304","02","1","1801 LINCOLN HWY","","N. VERSAILLES","PA","15137","MAROADI TRANSFER AND STORAGE","4122434343","025999","","","","","N","","","","","","","01","","00","","","","1","2","00137748","03"
"2023075182","02","0","2235 BEAVER AVENUE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","039600","","","","","N","","","","","","","02","A-00976060","00","","","","2","1","","13"
"2023062583","03","0","5422 7TH AVENUE","","COUNTRYSIDE","IL","60525","DDR SOLUTIONS INC","8473052243","080000","","","","","N","","","","","","","02","727369","00","","","","1","1","02147547","06"
"2023083646","03","1","844 5TH ST","","VERONA","PA","15147","JEFFREY A MARTIN","4122873448","","","","","","N","","","","","","","99","","00","","","","9","3","","04"
"2023101700","05","3","704 NORTH GROVE STREET","","FARMER CITY","IL","61842","VG GUM & SON TRUCKING INC.","2174165371","","","","","","N","","","","","","","99","","00","","","","1","1","00375478","08"
"2023101700","02","1","1119 BROADWAY ST","","E MCKEESPORT","PA","15035","PRIORITY ONE EMS","9999999999","","","","","","N","","","","","","","99","","00","","","","9","2","","03"
"2023046496","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15233","PORT AUTHORITY OF ALLEGHENY CO","4124422000","026000","","","","","N","","","","","","","02","A-00976060","00","","","","2","1","","13"
"2023045993","02","1","300 FOW AVE","","SWEDESBORO","NJ","08085","LEOPARD USA CORPORATION DBA OCEA","8562418882","026000","","","","","N","","","","","","","01","","00","","","","1","1","02373769","03"
"2023032859","03","1","1400 CANDELARIA RD NE","","ALBUQUERQUE","NM","87107","PENSKE LEASING AND RENTAL COMP","3232098024","","","","","","N","","","","","","","99","","00","","","","9","1","","04"
"2023083759","02","8","2235 BEAVER AVE","","PITTSBURGH","PA","15207","PORT AUTHORITY ALLEGHENY COUNTY","4124422000","","","","","","N","","","","","","","99","A-00976060","00","","","","2","2","","13"
"2023102640","02","8","2235 BEAVER AVENUE","","PITTSBURGH","PA","15223","PORT AUTHORITY OF ALLEGHENY CO.","4124422000","","","","","","N","","","","","","","01","A-00976060","00","","","","2","2","","13"
"2023054179","03","98","4555 HOLLINS FERRY ROAD","","BALTIMORE","MD","21227","COWAN TRANSPORT HOLDINGS LLC","8002315266","080000","","","","","N","","","","","","","","","00","","","","9","2","00054880","04"
"2023060457","02","3","2212 BLACKHORSE DR","","WARRINGTON","PA","18976","MKT LOGISTICS","6094244905","011000","","","","","N","","","","","","","","","00","","","","1","1","04054105","03"
"2023107896","03","3","1623 MIDDLE ROAD","","GIBSONIA","PA","15044","ARI FLEET LT ROADSAFE TRAFFIC LP","4128071394","016000","","","","","N","","","","","","","02","","00","","","","4","2","00717663","04"
"2023088328","02","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE INC","9999999999","","","","","","N","","","","","","","99","","00","","","","9","3","","03"
"2023095982","02","4","502 EASTVIEW DRIVE","","IRWIN","PA","15642","4 SURE CONTRACTING & EXCAVATING","4129160378","019500","","","","","N","","","","","","","01","","00","","","","2","2","03867804","02"
